Kode PTN,Nama Kampus,Kode Jurusan,Nama Jurusan,Jenjang,Portofolio,Peminat 2024,Daya Tampung 2024,Peminat 2025,Daya Tampung 2025,Link Detail
1113,"UTU",'11131007,"KESEHATAN MASYARAKAT","Sarjana","Tidak Ada",301,72,320,64,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113007&jenis=0"
1113,"UTU",'11131008,"AKUAKULTUR","Sarjana","Tidak Ada",20,16,12,16,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113008&jenis=0"
1113,"UTU",'11131009,"SUMBER DAYA AKUATIK","Sarjana","Tidak Ada",8,16,6,16,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113009&jenis=0"
1113,"UTU",'11131010,"TEKNOLOGI HASIL PERTANIAN","Sarjana","Tidak Ada",56,48,64,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113010&jenis=0"
1113,"UTU",'11131011,"ILMU KELAUTAN","Sarjana","Tidak Ada",18,16,35,16,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113011&jenis=0"
1113,"UTU",'11131012,"TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",166,48,149,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113012&jenis=0"
1113,"UTU",'11131013,"GIZI","Sarjana","Tidak Ada",359,72,322,64,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113013&jenis=0"
1113,"UTU",'11131014,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",37,28,40,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113014&jenis=0"
1113,"UTU",'11131015,"ILMU ADMINISTRASI NEGARA","Sarjana","Tidak Ada",170,80,107,72,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113015&jenis=0"
1113,"UTU",'11131016,"SOSIOLOGI","Sarjana","Tidak Ada",91,48,99,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113016&jenis=0"
1113,"UTU",'11131017,"ILMU KOMUNIKASI","Sarjana","Tidak Ada",131,80,87,72,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113017&jenis=0"
1113,"UTU",'11131018,"MANAJEMEN","Sarjana","Tidak Ada",265,80,190,72,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113018&jenis=0"
1113,"UTU",'11131019,"AKUNTANSI","Sarjana","Tidak Ada",147,72,127,72,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113019&jenis=0"
1113,"UTU",'11131020,"ILMU HUKUM","Sarjana","Tidak Ada",130,72,105,72,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113020&jenis=0"
1113,"UTU",'11131021,"PETERNAKAN","Sarjana","Tidak Ada",20,24,28,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113021&jenis=0"
1113,"UTU",'11131022,"BISNIS DIGITAL","Sarjana","Tidak Ada",44,24,87,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113022&jenis=0"
1113,"UTU",'11131023,"KESELAMATAN DAN KESEHATAN KERJA","Sarjana","Tidak Ada",71,24,156,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113023&jenis=0"
1113,"UTU",'11131024,"BAHASA DAN KEBUDAYAAN INGGRIS","Sarjana","Tidak Ada",,,25,24,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113024&jenis=0"
1113,"UTU",'11131025,"TEKNIK INFRASRUKTUR DAN LINGKUNGAN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113025&jenis=0"
1113,"UTU",'11131026,"SAINS KEOLAHRAGAAN","Sarjana","Olahraga",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113026&jenis=0"
1113,"UTU",'11131027,"BIOSAINS HEWAN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=113&prodi=113027&jenis=0"
1114,"UNSAM",'11141001,"AGROTEKNOLOGI","Sarjana","Tidak Ada",113,60,152,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114001&jenis=0"
1114,"UNSAM",'11141002,"AGRIBISNIS","Sarjana","Tidak Ada",175,75,175,75,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114002&jenis=0"
1114,"UNSAM",'11141003,"AKUAKULTUR","Sarjana","Tidak Ada",10,30,25,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114003&jenis=0"
1114,"UNSAM",'11141004,"PENDIDIKAN MATEMATIKA","Sarjana","Tidak Ada",48,15,66,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114004&jenis=0"
1114,"UNSAM",'11141005,"PENDIDIKAN FISIKA","Sarjana","Tidak Ada",14,15,27,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114005&jenis=0"
1114,"UNSAM",'11141006,"PENDIDIKAN KIMIA","Sarjana","Tidak Ada",29,15,22,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114006&jenis=0"
1114,"UNSAM",'11141007,"PENDIDIKAN BIOLOGI","Sarjana","Tidak Ada",73,45,109,45,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114007&jenis=0"
1114,"UNSAM",'11141008,"TEKNIK MESIN","Sarjana","Tidak Ada",85,45,72,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114008&jenis=0"
1114,"UNSAM",'11141009,"TEKNIK SIPIL","Sarjana","Tidak Ada",93,60,108,75,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114009&jenis=0"
1114,"UNSAM",'11141010,"TEKNIK INDUSTRI","Sarjana","Tidak Ada",110,60,161,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114010&jenis=0"
1114,"UNSAM",'11141011,"INFORMATIKA","Sarjana","Tidak Ada",368,90,376,90,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114011&jenis=0"
1114,"UNSAM",'11141012,"MATEMATIKA","Sarjana","Tidak Ada",20,15,25,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114012&jenis=0"
1114,"UNSAM",'11141013,"FISIKA","Sarjana","Tidak Ada",6,15,6,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114013&jenis=0"
1114,"UNSAM",'11141014,"KIMIA","Sarjana","Tidak Ada",12,15,25,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114014&jenis=0"
1114,"UNSAM",'11141015,"BIOLOGI","Sarjana","Tidak Ada",16,15,39,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114015&jenis=0"
1114,"UNSAM",'11141016,"HUKUM","Sarjana","Tidak Ada",214,120,221,120,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114016&jenis=0"
1114,"UNSAM",'11141017,"EKONOMI MANAJEMEN","Sarjana","Tidak Ada",360,120,397,120,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114017&jenis=0"
1114,"UNSAM",'11141018,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",69,40,53,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114018&jenis=0"
1114,"UNSAM",'11141019,"PENDIDIKAN SEJARAH","Sarjana","Tidak Ada",133,40,142,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114019&jenis=0"
1114,"UNSAM",'11141020,"PENDIDIKAN GEOGRAFI","Sarjana","Tidak Ada",108,60,111,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114020&jenis=0"
1114,"UNSAM",'11141021,"PENDIDIKAN JASMANI","Sarjana","Olahraga",101,60,158,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114021&jenis=0"
1114,"UNSAM",'11141022,"PENDIDIKAN GURU SEKOLAH DASAR","Sarjana","Tidak Ada",700,155,821,155,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114022&jenis=0"
1114,"UNSAM",'11141023,"PENDIDIKAN BAHASA INGGRIS","Sarjana","Tidak Ada",78,40,113,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114023&jenis=0"
1114,"UNSAM",'11141024,"PENDIDIKAN BAHASA INDONESIA","Sarjana","Tidak Ada",199,60,226,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114024&jenis=0"
1114,"UNSAM",'11141025,"AKUNTANSI","Sarjana","Tidak Ada",147,60,172,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114025&jenis=0"
1114,"UNSAM",'11141026,"GEOFISIKA","Sarjana","Tidak Ada",6,30,10,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114026&jenis=0"
1114,"UNSAM",'11141027,"PENDIDIKAN ILMU PENGETAHUAN ALAM","Sarjana","Tidak Ada",,,38,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114027&jenis=0"
1114,"UNSAM",'11141028,"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN","Sarjana","Tidak Ada",,,164,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114028&jenis=0"
1114,"UNSAM",'11141029,"PENDIDIKAN VOKASIONAL SENI KULINER","Sarjana","Tidak Ada",,,48,15,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114029&jenis=0"
1114,"UNSAM",'11141030,"KRIMINOLOGI","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114030&jenis=0"
1114,"UNSAM",'11141031,"PETERNAKAN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114031&jenis=0"
1114,"UNSAM",'11141032,"HUKUM BISNIS","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114032&jenis=0"
1114,"UNSAM",'11141033,"TEKNOLOGI PANGAN DAN HASIL PERTANIAN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114033&jenis=0"
1114,"UNSAM",'11141034,"BISNIS DIGITAL","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=114&prodi=114034&jenis=0"
1115,"ISBI ACEH",'11151001,"SENI KARAWITAN","Sarjana","Seni Karawitan",7,21,3,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115001&jenis=0"
1115,"ISBI ACEH",'11151002,"SENI TARI","Sarjana","Tari",31,21,33,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115002&jenis=0"
1115,"ISBI ACEH",'11151003,"SENI TEATER","Sarjana","Teater",1,14,5,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115003&jenis=0"
1115,"ISBI ACEH",'11151004,"SENI RUPA MURNI","Sarjana","Seni Rupa, Desain, dan Kriya",10,21,14,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115004&jenis=0"
1115,"ISBI ACEH",'11151005,"KRIYA SENI","Sarjana","Seni Rupa, Desain, dan Kriya",9,21,8,21,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115005&jenis=0"
1115,"ISBI ACEH",'11151006,"DESAIN KOMUNIKASI VISUAL","Sarjana","Seni Rupa, Desain, dan Kriya",22,28,25,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115006&jenis=0"
1115,"ISBI ACEH",'11151007,"KAJIAN SASTRA BUDAYA","Sarjana","Tidak Ada",6,14,10,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115007&jenis=0"
1115,"ISBI ACEH",'11151008,"BAHASA ACEH","Sarjana","Tidak Ada",2,14,5,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115008&jenis=0"
1115,"ISBI ACEH",'11151009,"DESAIN INTERIOR","Sarjana","Seni Rupa, Desain, dan Kriya",19,28,4,28,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115009&jenis=0"
1115,"ISBI ACEH",'11151010,"BAHASA MANDARIN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115010&jenis=0"
1115,"ISBI ACEH",'11151011,"SEJARAH","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=115&prodi=115011&jenis=0"
1121,"USU",'11211001,"PENDIDIKAN DOKTER","Sarjana","Tidak Ada",1480,55,1263,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121001&jenis=0"
1121,"USU",'11211002,"TEKNIK SIPIL","Sarjana","Tidak Ada",819,38,835,38,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121002&jenis=0"
1121,"USU",'11211003,"TEKNIK MESIN","Sarjana","Tidak Ada",741,30,774,38,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121003&jenis=0"
1121,"USU",'11211004,"TEKNIK ELEKTRO","Sarjana","Tidak Ada",573,30,636,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121004&jenis=0"
1121,"USU",'11211005,"TEKNIK INDUSTRI","Sarjana","Tidak Ada",1185,40,1410,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121005&jenis=0"
1121,"USU",'11211006,"TEKNIK KIMIA","Sarjana","Tidak Ada",531,30,612,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121006&jenis=0"
1121,"USU",'11211007,"PENDIDIKAN DOKTER GIGI","Sarjana","Tidak Ada",852,33,806,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121007&jenis=0"
1121,"USU",'11211008,"MATEMATIKA","Sarjana","Tidak Ada",330,40,377,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121008&jenis=0"
1121,"USU",'11211009,"KIMIA","Sarjana","Tidak Ada",295,40,302,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121009&jenis=0"
1121,"USU",'11211010,"FARMASI","Sarjana","Tidak Ada",1809,44,1753,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121010&jenis=0"
1121,"USU",'11211011,"FISIKA","Sarjana","Tidak Ada",124,40,130,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121011&jenis=0"
1121,"USU",'11211012,"ILMU KESEHATAN MASYARAKAT","Sarjana","Tidak Ada",1667,88,1520,88,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121012&jenis=0"
1121,"USU",'11211013,"AGROEKOTEKNOLOGI","Sarjana","Tidak Ada",1087,75,1177,75,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121013&jenis=0"
1121,"USU",'11211014,"KETEKNIKAN PERTANIAN","Sarjana","Tidak Ada",445,25,515,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121014&jenis=0"
1121,"USU",'11211015,"BIOLOGI","Sarjana","Tidak Ada",302,40,311,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121015&jenis=0"
1121,"USU",'11211016,"AGRIBISNIS","Sarjana","Tidak Ada",1090,50,1043,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121016&jenis=0"
1121,"USU",'11211017,"ILMU DAN TEKNOLOGI PANGAN","Sarjana","Tidak Ada",578,25,609,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121017&jenis=0"
1121,"USU",'11211018,"PETERNAKAN","Sarjana","Tidak Ada",423,52,522,72,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121018&jenis=0"
1121,"USU",'11211019,"ARSITEKTUR","Sarjana","Tidak Ada",483,25,438,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121019&jenis=0"
1121,"USU",'11211020,"ILMU KEPERAWATAN","Sarjana","Tidak Ada",1382,60,1290,60,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121020&jenis=0"
1121,"USU",'11211021,"KEHUTANAN","Sarjana","Tidak Ada",819,80,771,80,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121021&jenis=0"
1121,"USU",'11211022,"ILMU KOMPUTER","Sarjana","Tidak Ada",1689,33,1578,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121022&jenis=0"
1121,"USU",'11211023,"TEKNOLOGI INFORMASI","Sarjana","Tidak Ada",1328,33,1038,33,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121023&jenis=0"
1121,"USU",'11211024,"MANAJEMEN SUMBER DAYA PERAIRAN","Sarjana","Tidak Ada",316,25,232,25,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121024&jenis=0"
1121,"USU",'11211025,"TEKNIK LINGKUNGAN","Sarjana","Tidak Ada",315,18,526,18,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121025&jenis=0"
1121,"USU",'11211026,"GIZI","Sarjana","Tidak Ada",520,9,912,22,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121026&jenis=0"
1121,"USU",'11211027,"ILMU HUKUM","Sarjana","Tidak Ada",2119,132,1767,132,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121027&jenis=0"
1121,"USU",'11211028,"ILMU SEJARAH","Sarjana","Tidak Ada",184,48,206,48,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121028&jenis=0"
1121,"USU",'11211029,"ANTROPOLOGI SOSIAL","Sarjana","Tidak Ada",286,30,319,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121029&jenis=0"
1121,"USU",'11211030,"AKUNTANSI","Sarjana","Tidak Ada",1511,55,1488,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121030&jenis=0"
1121,"USU",'11211031,"SOSIOLOGI","Sarjana","Tidak Ada",360,42,375,42,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121031&jenis=0"
1121,"USU",'11211032,"ILMU KESEJAHTERAAN SOSIAL","Sarjana","Tidak Ada",409,30,352,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121032&jenis=0"
1121,"USU",'11211033,"ILMU ADMINISTRASI NEGARA","Sarjana","Tidak Ada",799,26,754,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121033&jenis=0"
1121,"USU",'11211034,"ILMU KOMUNIKASI","Sarjana","Tidak Ada",1250,26,1108,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121034&jenis=0"
1121,"USU",'11211035,"MANAJEMEN","Sarjana","Tidak Ada",2300,55,1743,55,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121035&jenis=0"
1121,"USU",'11211036,"EKONOMI PEMBANGUNAN","Sarjana","Tidak Ada",669,44,528,44,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121036&jenis=0"
1121,"USU",'11211037,"ILMU POLITIK","Sarjana","Tidak Ada",425,30,327,30,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121037&jenis=0"
1121,"USU",'11211038,"SASTRA INDONESIA","Sarjana","Tidak Ada",272,44,334,53,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121038&jenis=0"
1121,"USU",'11211039,"SASTRA DAERAH UNTUK SASTRA MELAYU","Sarjana","Tidak Ada",15,38,6,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121039&jenis=0"
1121,"USU",'11211040,"SASTRA INGGRIS","Sarjana","Tidak Ada",714,70,760,83,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121040&jenis=0"
1121,"USU",'11211041,"SASTRA DAERAH UNTUK SASTRA BATAK","Sarjana","Tidak Ada",20,50,20,50,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121041&jenis=0"
1121,"USU",'11211042,"SASTRA ARAB","Sarjana","Tidak Ada",174,68,161,68,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121042&jenis=0"
1121,"USU",'11211043,"ETNO MUSIKOLOGI","Sarjana","Etnomusikologi",51,40,44,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121043&jenis=0"
1121,"USU",'11211044,"SASTRA JEPANG","Sarjana","Tidak Ada",277,40,275,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121044&jenis=0"
1121,"USU",'11211045,"ILMU PERPUSTAKAAN","Sarjana","Tidak Ada",362,40,478,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121045&jenis=0"
1121,"USU",'11211046,"SASTRA CINA","Sarjana","Tidak Ada",80,20,139,20,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121046&jenis=0"
1121,"USU",'11211047,"ILMU ADMINISTRASI NIAGA/BISNIS","Sarjana","Tidak Ada",1031,25,1005,27,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121047&jenis=0"
1121,"USU",'11211048,"PSIKOLOGI","Sarjana","Tidak Ada",1661,63,1283,63,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121048&jenis=0"
1121,"USU",'11211049,"KEWIRAUSAHAAN","Sarjana","Tidak Ada",356,11,341,14,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121049&jenis=0"
1121,"USU",'11211071,"EKONOMI ISLAM","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121071&jenis=0"
1121,"USU",'11211072,"TEKNIK PERTAMBANGAN","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121072&jenis=0"
1121,"USU",'11211073,"TEKNIK LOGISTIK","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121073&jenis=0"
1121,"USU",'11211074,"PERENCANAAN WILAYAH DAN KOTA","Sarjana","Tidak Ada",,,,,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121074&jenis=0"
1121,"USU",'11212064,"PERBANKAN DAN KEUANGAN","Sarjana Terapan","Tidak Ada",,,349,40,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121064&jenis=0"
1121,"USU",'11212065,"ADMINISTRASI PERKANTORAN DIGITAL","Sarjana Terapan","Tidak Ada",,,268,32,"https://sidatagrun-public-1076756628210.asia-southeast2.run.app/ptn_sn.php?ptn=121&prodi=121065&jenis=0"
